Fecha_extraccion;Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo venta;Rem;Horario;Tipo_servicio
01/08/2020;MADRID;AJALVIR                  ;28864;CARRETERA M-114 KM. 1;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28053;CARRETERA M-301 KM. 3,5;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;CAMPO REAL               ;28510;CALZADA M 209, 4;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;CARRETERA NAVACERRADA KM. 1,33;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PELAYOS DE LA PRESA      ;28696;CR M-501, 48,2 (M-501 km 48,25);D;01/08/2020 10:08;1,215;REPSOL   ACTUALIZACION A 15/OCTUBRE/2007;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;NAVALCARNERO             ;28600;CARRETERA M600 KM. 45,800;D;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 08:00-22:00";"L-V: 06:00-22:00 (A); S-D: 08:00-22:00 (A)"
01/08/2020;MADRID;MADRID                   ;28018;CALLE MERCADRID PARCELA D-3, S/N;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;LEGANES                  ;28913;AVENIDA DR. MENDIGUCHIA GARRICHE, 40;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;NAVALCARNERO             ;28600;POLIGONO ALPARACHE, S/N;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;PARLA                    ;28980;CALLE REAL, S/N;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;FUENLABRADA              ;28940;CR M-506, 18;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28052;CR M-214, 4,6;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;CL MADRID, 52;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;COSLADA                  ;28820;CL AVENIDA DE LA CONSTITUCION, 3;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ESCORIAL (EL)            ;28280;AVENIDA FELIPE II, 9;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;FUENLABRADA              ;28940;CR M-506, 15,6;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;CR N-2, 12,6;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;CR N-2, 12,6;I;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 10:00-19:00";"L-V: 06:00-22:00 (A); S-D: 10:00-19:00 (A)"
01/08/2020;MADRID;ALCOBENDAS               ;28108;CL BOULEVARD SALVADOR ALLENDE, 12-1;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;CR M-601 1,0 (M-601 km 1,00);D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;AVENIDA GUADALAJARA, 29;D;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 08:00-22:00";"L-V: 06:00-22:00 (A); S-D: 08:00-22:00 (A)"
01/08/2020;MADRID;MADRID                   ;28028;PASEO MARQUES DE ZAFRA, 31;D;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 07:30-21:00; S: 07:30-14:30";"L-V: 07:30-21:00 (A); S: 07:30-14:30 (A)"
01/08/2020;MADRID;MADRID                   ;28028;CALLE DOCTOR GOMEZ ULLA, S/N;D;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 07:00-21:00; S: 08:00-14:30; D: 09:00-15:00";"L-V: 07:00-21:00 (A); S: 08:00-14:30 (A); D: 09:00-15:00 (A)"
01/08/2020;MADRID;SAN RAMON                ;28680;CARRETERA M-501 KM. 54,1;I;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 07:00-23:00";"L-V: 06:00-22:00 (A); S-D: 07:00-23:00 (A)"
01/08/2020;MADRID;MADRID                   ;28018;CARRETERA M-602 KM. 1,3;I;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;CERCEDILLA               ;28470;CARRETERA M 622 (CARRETERA GUADARRAMA A LA FUENFRIA) KM. 7,200;D;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-S: 7:30-20:30; D: 8:30-20:00";"L-S: 7:30-20:30 (A); D: 8:30-20:00 (A)"
01/08/2020;MADRID;LOECHES                  ;28890;CARRETERA M-300 KM. 13;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
01/08/2020;MADRID;GETAFE                   ;28906;POLIGONO CENTRO LOGISTICO DE ABASTECIMIENTO-PARCELA, 13;D;01/08/2020 00:00;1,215;REPSOL;P;dm;L-V: 06:00-22:00;L-V: 06:00-22:00 (A)
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;CR N-1, 18,6;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PINTO                    ;28320;CARRETERA M-506 KM. 24,500;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-V: 06:00-22:00;
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;AVENIDA EINSTEIN, 5;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;PARLA                    ;28980;CALLE LONDRES, 43;D;01/08/2020 00:00;1,215;CAMPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;FORTUNA                  ;28917;CL ALAVA , S.N.;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28051;AUTOVIA A-3 KM. 14,3;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;AVENIDA DE LA LIBERTAD, S/N;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L: 07:00-23:00;L: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28026;AVDA. PRINCESA JUANA DE AUSTRIA KM 4,700 km 4.700;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;GETAFE                   ;28909;AVENIDA RIO GUADALQUIVIR, 11;N;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCOBENDAS               ;28108;BULEVAR SALVADOR ALLENDE (DE), 13;I;01/08/2020 00:00;1,215;REPSOL;P;OM;"L-S: 06:00-23:00; D: 07:00-23:00";"L-S: 06:00-23:00 (A); D: 07:00-23:00 (A)"
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;AVENIDA JUAN CARLOS I, 46;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L: 07:00-23:00;L: 07:00-23:00 (A)
01/08/2020;MADRID;MOSTOLES                 ;28931;CARRETERA M-856 (ENLACE N-V Y N-501) KM. 1;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28054;AVENIDA PESETA, 6;D;01/08/2020 00:00;1,215;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;GALAPAGAR                ;28260;CALLE GUADARRAMA, 70;N;27/07/2020 12:50;1,217;BP  E.S LA POCILLA   GALAPAGAR;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MIRAFLORES DE LA SIERRA  ;28792;CARRETERA M -611 KM. 7,6   GENERAL SANJURJO KM. 7,6;D;30/07/2020 18:26;1,218;EDV;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;VALDEMORO                ;28340;CALLE AGUADO, 11;N;01/08/2020 20:45;1,219;GALP;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SAN SEBASTIAN DE LOS REYES;28700;GLORIETA ANTONIO GAUDI, ;N;30/07/2020 05:45;1,219;BP APADIS;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;ALCOBENDAS               ;28100;CARRETERA A-1 KM. 14,500;N;31/07/2020 10:40;1,219;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ESTREMERA                ;28595;CARRETERA M222 KM. 19;D;29/07/2020 14:26;1,219;BLANCA;P;dm;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
01/08/2020;MADRID;NAVALCARNERO             ;28600;AUTOVIA A-5 KM. 28,6;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;NAVALCARNERO             ;28600;AUTOVIA A-5 KM. 28,6;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;CR M-607, 28,2;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;CARRETERA M-405 KM. 5,6;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-S: 09:00-17:00;L-S: 09:00-17:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;M-40, PK 7.4 - ACCESO AL CAMPO DE LAS NACIONES, 2;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLAVICIOSA DE ODON     ;28670;POLIGONO INDUSRIAL PINARES LLANOS, C/CARPINTEROS, S/N;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;COLLADO VILLALBA         ;28400;AUTOPISTA AP-6 (MRG.IZDO.) KM. 42,3;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;VILLAREJO DE SALVANES    ;28590;AUTOVIA A-3 KM. 49,4;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MIRAFLORES DE LA SIERRA  ;28792;CARRETERA M-610 KM. 19,8;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 06:30-22:30;
01/08/2020;MADRID;TORREJON DE VELASCO      ;28990;CARRETERA C-404 KM. 28;D;01/08/2020 20:45;1,219;GALP;P;OM;"L-V: 07:00-19:00; S-D: 09:00-17:00";"L-V: 07:00-19:00 (A); S-D: 09:00-17:00 (A)"
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;CARRETERA M-607 KM. 29,8;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28806;CARRETERA M-300 (MARGEN IZQUIERDO) KM. 26,9;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-V: 06:00-22:00;L-V: 06:00-22:00 (A)
01/08/2020;MADRID;TRES CANTOS              ;28760;AVENIDA INDUSTRIA (DE LA), S/N;N;01/08/2020 00:00;1,219;BP TRES CANTOS;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;A-6 km 25,5;D;27/07/2020 10:18;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;HUMANES DE MADRID        ;28970;CARRETERA M-405 KM. 6;I;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-V: 07:00-21:00; S-D: 09:00-19:00";"L-V: 07:00-21:00 (A); S-D: 09:00-19:00 (A)"
01/08/2020;MADRID;MADRID                   ;28020;CALLE BRAVO MURILLO, 358;N;31/07/2020 12:45;1,219;Q8;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;ALCALA DE HENARES        ;28805;CR M-300, 30.3;I;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;SAN LORENZO DE EL ESCORIAL;28200;CR M-600, 3;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:30-23:30;"L-X: 06:30-17:00 (A), 17:00-21:00 (P), 21:00-23:30 (A); J: 06:30-23:30 (A); V: 06:30-17:00 (A), 17:00-21:00 (P), 21:00-23:30 (A); S: 06:30-23:30 (A); D: 06:30-17:00 (A), 17:00-21:00 (P), 21:00-23:30 (A)"
01/08/2020;MADRID;SAN LORENZO DE EL ESCORIAL;28200;CR M-600, 3;I;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:30-23:30;"L-X: 06:30-07:00 (A), 07:00-11:00 (P), 11:00-23:30 (A); J: 06:30-23:30 (A); V: 06:30-07:00 (A), 07:00-11:00 (P), 11:00-23:30 (A); S: 06:30-23:30 (A); D: 06:30-07:00 (A), 07:00-11:00 (P), 11:00-23:30 (A)"
01/08/2020;MADRID;ALCOBENDAS               ;28108;CALLE FRANCISCO GERVAS, 13;D;29/07/2020 22:30;1,219;REPSOL;P;dm;"L-V: 06:00-22:00; S: 07:00-14:00";"L-V: 06:00-22:00 (A); S: 07:00-14:00 (A)"
01/08/2020;MADRID;MADRID                   ;28042;CL AVENIDA GENERAL, 22;D;01/08/2020 10:55;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;BOADILLA DEL MONTE       ;28660;CARRETERA M-511 KM. 6,5;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;CIEMPOZUELOS             ;28350;CARRETERA M-404 KM. 39,8;I;01/08/2020 20:45;1,219;GALP;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;TORREJON DE LA CALZADA   ;28991;CALLE GENERALISIMO, 1;D;01/08/2020 06:00;1,219;CEPSA;P;OM;"L-J: 07:00-23:00; V-D: 00:00-23:59";"L-J: 07:00-23:00 (A); V-D: 24H (A)"
01/08/2020;MADRID;TORREJON DE LA CALZADA   ;28991;CALLE GENERALISIMO, 1;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-V: 08:00-15:00 y 16:00-23:00;L-V: 08:00-15:00 (A), 16:00-23:00 (A)
01/08/2020;MADRID;PARACUELLOS DE JARAMA    ;28860;CARRETERA M-111 KM. 8,200;I;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ALCORCON                 ;28925;CARRETERA M-506 KM. 4;D;27/07/2020 15:11;1,219;AVIA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MIRAFLORES DE LA SIERRA  ;28792;CR M-611, 3,1;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:30-22:30;L-D: 06:30-22:30 (A)
01/08/2020;MADRID;LEGANES                  ;28911;AVENIDA LENGUA ESPAÑOLA, S/N;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MOSTOLES                 ;28935;AVENIDA PORTUGAL (DE), 80;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;MOSTOLES                 ;28935;AVENIDA PORTUGAL (IZDO), 80;I;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-V: 07:00-21:00; S-D: 09:00-14:00";"L-V: 07:00-21:00 (A); S-D: 09:00-14:00 (A)"
01/08/2020;MADRID;NAVACERRADA              ;28491;CARRETERA M601 KM. 10,3;D;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-S: 08:00-21:00; D: 08:00-15:00";
01/08/2020;MADRID;NAVACERRADA              ;28491;CARRETERA M-601 KM. 10,3;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 09:00-15:00;L-D: 09:00-15:00 (A)
01/08/2020;MADRID;MADRID                   ;28049;CARRETERA M-607 KM. 13;D;01/08/2020 00:00;1,219;CEPSA;P;OM;"L-V: 06:00-22:00; S-D: 08:00-20:00";"L-V: 06:00-22:00 (A); S-D: 08:00-20:00 (A)"
01/08/2020;MADRID;POZUELO DE ALARCON       ;28224;AVENIDA LEOPOLDO CALVO SOTELO-BUSTELO, 17;N;29/07/2020 12:56;1,219;BP;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MANZANARES EL REAL       ;28410;CL AVENIDA MADRID, 24;D;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 06:00-00:00;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28025;AVENIDA DE LOS POBLADOS, 18;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28019;AVENIDA OPORTO, SN;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;GETAFE                   ;28906;AUTOVIA A-4 KM. 14,3;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GETAFE                   ;28906;AUTOVIA A-4 KM. 14,3;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SAN LORENZO DE EL ESCORIAL;28200;AUTOPISTA AP-6 KM. 42,3;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;SOMOSIERRA               ;28756;AUTOVIA A-1 KM. 92,5;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;CADALSO DE LOS VIDRIOS   ;28640;PLAZA FUENTE DE LOS ALAMOS, 12;N;01/08/2020 05:55;1,219;REPSOL;P;dm;"L-S: 06:00-23:00; D: 07:00-23:00";
01/08/2020;MADRID;COLMENAR VIEJO           ;28770;AUTOVIA A-1 KM. 29,1;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;COLMENAR DE OREJA        ;28380;CL MADRID, 1;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28030;CALLE FUENTE CARRANTONA S/N, 6;D;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-V: 07:00-21:30; S: 07:00-14:00";"L-V: 07:00-21:30 (A); S: 07:00-14:00 (A)"
01/08/2020;MADRID;BUSTARVIEJO              ;28720;CARRETERA CABANILLAS A BUSTARVIEJO KM. 5,320;I;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-V: 07:30-21:00; S-D: 09:00-15:00";"L-V: 07:30-21:00 (A); S-D: 09:00-15:00 (A)"
01/08/2020;MADRID;MADRID                   ;28044;AVENIDA GENERAL FANJUL, 1;D;01/08/2020 14:00;1,219;CEPSA;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28030;AVENIDA AVENIDA DE MORATALAZ, 21;D;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-S: 07:00-21:00; D: 09:00-14:00";"L-S: 07:00-21:00 (A); D: 09:00-14:00 (A)"
01/08/2020;MADRID;COLMENAR DEL ARROYO      ;28213;CR M-501, 34,1;D;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-J: 06:00-22:00; V-S: 07:00-23:00; D: 07:00-15:00";"L-J: 06:00-22:00 (P); V-S: 07:00-23:00 (P); D: 07:00-15:00 (P)"
01/08/2020;MADRID;COLMENAR DEL ARROYO      ;28213;AUTOVIA M-501 KM. 34,1;I;01/08/2020 00:00;1,219;REPSOL;P;OM;"L-V: 06:00-22:00; S-D: 07:00-23:00";"L-V: 06:00-22:00 (P); S-D: 07:00-23:00 (P)"
01/08/2020;MADRID;BUITRAGO DEL LOZOYA      ;28730;CL AVENIDA MADRID, S.N. (N-1 km 74,7);I;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;MADRID                   ;28030;CL GL.CORREGIDOR SANCHO DE CORD, S.;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;DAGANZO DE ARRIBA        ;28814;CR M-100, 10,1;I;31/07/2020 20:35;1,219;REPSOL;P;dm;"L-S: 06:30-23:00; D: 07:00-23:00";"L-S: 06:30-23:00 (A); D: 07:00-23:00 (A)"
01/08/2020;MADRID;VILLAREJO DE SALVANES    ;28590;AUTOVIA A-3 KM. 49,3;I;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MADRID                   ;28042;AV HISPANIDAD, S.N.;I;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 07:00-17:00;L-D: 07:00-17:00 (A)
01/08/2020;MADRID;LEGANES                  ;28911;AVENIDA LENGUA ESPAÑOLA, 24;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;NAVALCARNERO             ;28600;AVENIDA CONSTITUCION, 170;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-21:00;L-D: 07:00-21:00 (A)
01/08/2020;MADRID;TRES CANTOS              ;28760;CL AVDA DE LA INDUSTRIA, 33;D;01/08/2020 00:00;1,219;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;COSLADA                  ;28820;AVENIDA SAN PABLO, 32;I;01/08/2020 00:00;1,219;REPSOL;P;OM;L: 06:00-22:00;L: 06:00-22:00 (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28224;CL MANUEL DE FALLA, 2;N;27/07/2020 10:15;1,219;REPSOL;P;dm;"L-V: 09:00-21:00; S-D: 11:00-15:00";"L-V: 09:00-21:00 (A); S-D: 11:00-15:00 (A)"
01/08/2020;MADRID;VALDEMORO                ;28340;AVENIDA ANDALUCIA, 7;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;MECO                     ;28880;AU R-2 ,P.K. 35,5 M.D.;D;27/07/2020 12:59;1,219;REPSOL;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MECO                     ;28880;AU R-2 ,P.K. 35,5 M.I.;I;27/07/2020 13:00;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PERALES DE TAJUÑA        ;28540;AUTOVIA A-3 KM. 43,3;D;01/08/2020 06:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;GUADARRAMA               ;28440;PASEO MOLINO DEL REY, 4;I;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;AVENIDA DEL SOL, S,N;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
01/08/2020;MADRID;MADRID                   ;28051;CARRERA VALENCIA, KM, 14,800;D;31/07/2020 14:00;1,219;SHELL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;ARGANDA                  ;28500;AVENIDA VALDEARGANDA, 8;D;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;PARACUELLOS DE JARAMA    ;28860;CALLE MIGUEL DE CERVANTES, 2;I;01/08/2020 07:27;1,219;CEPSA;P;dm;L: 06:00-23:00;L: 06:00-23:00 (A)
01/08/2020;MADRID;ROZAS DE MADRID (LAS)    ;28230;CTRA. M-505 km 5,5;D;28/07/2020 11:10;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ALCORCON                 ;28924;CALLE LAGUNA, 2;N;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;BECERRIL DE LA SIERRA    ;28490;CARRETERA M-623 KM. 1,5;N;01/08/2020 06:30;1,219;MEROIL;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;RIVAS-VACIAMADRID        ;28529;AVENIDA DE LA TECNICA, S/N;N;30/07/2020 14:50;1,219;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;ROBLEDO DE CHAVELA       ;28294;CARRETERA VALDEMAQUEDA KM. 0;N;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-15:00;L-D: 07:00-15:00 (A)
01/08/2020;MADRID;MADRID                   ;28042;AVDA. DE LOGROÑO, 233;N;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
01/08/2020;MADRID;POZUELO DE ALARCON       ;28224;TRAVESÍA PEÑALARA, 1;N;27/07/2020 07:54;1,219;GALP;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
01/08/2020;MADRID;ARGANDA                  ;28500;AVDA DE MADRID, 103;D;30/07/2020 14:50;1,219;REPSOL;P;dm;"L-V: 06:00-22:00; S-D: 08:00-22:00";"L-V: 06:00-22:00 (A); S-D: 08:00-22:00 (A)"
01/08/2020;MADRID;TORREJON DE ARDOZ        ;28850;POZO DE LAS NIEVES, S.N.;N;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
01/08/2020;MADRID;MADRID                   ;28037;POBLADURA DEL VALLE, 31;N;01/08/2020 00:00;1,219;CEPSA;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
